Fund Name,Scheme Type,Scheme Category,Plan,AUM,TER,PE,PB,Top 3 Holdings,Top 5 Holdings,Top 10 Holdings,Sharpe,Sortino,St Dev,Inception,Age in yrs,Score
Higher/lower,,,,higher,lower,lower,lower,lower,lower,lower,higher,higher,lower,higher,higher,
Aditya Birla SL ELSS Tax Saver Fund,Equity Scheme,Equity Linked Savings Scheme (ELSS),IDCW,14787.8079,0.96,26.5937,3.74,18.8947606,27.83370955,43.81014647,0.704828149,0.0768,13.06027511,11.25857526,13.25,132140.0003
HSBC Value Fund,Equity Scheme,Value Fund,Growth,14750.4198,0.74,18.0833,2.49,13.97363823,20.80827964,34.7378737,0.996919094,0.1078,12.7807808,17.99345283,13.25,132069.2453
HSBC Value Fund,Equity Scheme,Value Fund,IDCW,14750.4198,0.74,18.0833,2.49,13.97363823,20.80827964,34.7378737,0.995331643,0.1078,12.7807808,11.60131027,13.25,132050.045
Motilal Oswal Large & Midcap Fund,Equity Scheme,Large & Mid Cap Fund,IDCW,14601.6524,0.75,50.3526,5.96,15.0421496,24.64793638,45.97653064,0.647679921,0.0689,13.44884509,0,6.5,130251.4218
Motilal Oswal Large & Midcap Fund,Equity Scheme,Large & Mid Cap Fund,Growth,14601.6524,0.75,50.3526,5.96,15.0421496,24.64793638,45.97653064,0.647679921,0.0689,13.44884509,0,6.5,130251.4218
ICICI Pru ELSS Tax Saver Fund,Equity Scheme,Equity Linked Savings Scheme (ELSS),Growth,14352.5084,1.09,26.191,3.19,20.55376954,32.06812964,53.95191338,0.657204626,0.0732,13.06027511,14.75219076,13.25,128109.3719
ICICI Pru ELSS Tax Saver Fund,Equity Scheme,Equity Linked Savings Scheme (ELSS),IDCW,14352.5084,1.09,26.191,3.19,20.55376954,32.06812964,53.95191338,0.655617175,0.073,13.06027511,6.072497655,13.25,128083.3064
Edelweiss Mid Cap Fund,Equity Scheme,Mid Cap Fund,Growth,13801.7146,0.42,31.1143,4.59,10.51177656,15.30296895,26.17264742,1.04930497,0.1116,14.48069448,20.65074828,13.25,123561.3085
Edelweiss Mid Cap Fund,Equity Scheme,Mid Cap Fund,IDCW,13801.7146,0.42,31.1143,4.59,10.51177656,15.30296895,26.17264742,1.04930497,0.1116,14.48069448,17.34119855,13.25,123551.3799
ICICI Pru Technology Fund,Equity Scheme,Sectoral Fund - Technology,Growth,13572.39872,0.99,30.6077,5.14,30.58082498,40.902226,57.07458834,-0.777850885,-0.0804,16.85893746,16.63759217,13.25,120816.6928
ICICI Pru Technology Fund,Equity Scheme,Sectoral Fund - Technology,IDCW,13572.39872,0.99,30.6077,5.14,30.58082498,40.902226,57.07458834,-0.777850885,-0.0805,16.85893746,11.02755342,13.25,120799.8614
Canara Rob Flexi Cap Fund,Equity Scheme,Flexi Cap Fund,Growth,13389.8922,0.56,30.4199,4.5,18.03912656,25.22643909,40.06299692,0.711177952,0.0799,12.54736388,16.05348686,13.25,119606.6726
Canara Rob Flexi Cap Fund,Equity Scheme,Flexi Cap Fund,IDCW,13389.8922,0.56,30.4199,4.5,18.03912656,25.22643909,40.06299692,0.708003051,0.0797,12.54736388,9.232818359,13.25,119586.1603
Sundaram Mid Cap Fund,Equity Scheme,Mid Cap Fund,Growth,12917.24067,0.87,31.5856,4.08,9.989647742,15.79937421,26.81737093,1.02866811,0.1109,14.48069448,16.77837762,13.25,115580.8263
Sundaram Mid Cap Fund,Equity Scheme,Mid Cap Fund,IDCW,12917.24067,0.87,31.5856,4.08,9.989647742,15.79937421,26.81737093,1.02866811,0.1109,14.48069448,8.848381834,13.25,115557.0363
Motilal Oswal Flexi Cap Fund,Equity Scheme,Flexi Cap Fund,Growth,12890.3305,0.81,35.9398,5.25,27.89744995,41.30726982,68.57725874,-0.093659596,-0.0099,12.54736388,13.8973946,12,114603.1424
Motilal Oswal Flexi Cap Fund,Equity Scheme,Flexi Cap Fund,IDCW,12890.3305,0.81,35.9398,5.25,27.89744995,41.30726982,68.57725874,-0.093659596,-0.0099,12.54736388,6.925402783,12,114582.2264
Franklin India Small Cap Fund,Equity Scheme,Small Cap Fund,Growth,12763.51429,0.98,30.1158,3.01,9.392215133,13.96125344,23.76533239,0.192081545,0.0202,15.30194838,16.68948574,13.25,114236.7023
Franklin India Small Cap Fund,Equity Scheme,Small Cap Fund,IDCW,12763.51429,0.98,30.1158,3.01,9.392215133,13.96125344,23.76533239,0.190494094,0.0202,15.30194838,7.532699294,13.25,114209.2082
Canara Rob Small Cap Fund,Equity Scheme,Small Cap Fund,Growth,12670.7106,0.51,29.0247,3.62,9.661045439,14.67495254,25.22188014,0.388925443,0.0411,15.30194838,0,7.166666667,113311.8235
Canara Rob Small Cap Fund,Equity Scheme,Small Cap Fund,IDCW,12670.7106,0.51,29.0247,3.62,9.661045439,14.67495254,25.22188014,0.38416309,0.0405,15.30194838,0,7.166666667,113311.7442
UTI Large Cap Fund,Equity Scheme,Large Cap Fund,Growth,12658.206,0.92,21.9046,3.62,22.3108243,31.77280019,49.38010647,0.298440748,0.0332,11.76201976,13.23326593,13.25,112915.1118
UTI Large Cap Fund,Equity Scheme,Large Cap Fund,IDCW,12658.206,0.92,21.9046,3.62,22.3108243,31.77280019,49.38010647,0.298440748,0.0332,11.76201976,7.603751745,13.25,112898.2232
Axis Flexi Cap Fund,Equity Scheme,Flexi Cap Fund,IDCW,12639.3733,0.73,33.7461,4.91,26.80577749,35.87662592,53.5207034,0.657204626,0.0722,12.54736388,0,8.416666667,112488.2559
Axis Flexi Cap Fund,Equity Scheme,Flexi Cap Fund,Growth,12639.3733,0.73,33.7461,4.91,26.80577749,35.87662592,53.5207034,0.657204626,0.0719,12.54736388,0,8.416666667,112488.252
HSBC Midcap Fund,Equity Scheme,Mid Cap Fund,Growth,12447.6985,0.65,45.1733,5.65,15.1055667,22.923003,39.93772985,1.123915157,0.1214,14.48069448,18.35723525,13.25,111054.0254
HSBC Midcap Fund,Equity Scheme,Mid Cap Fund,IDCW,12447.6985,0.65,45.1733,5.65,15.1055667,22.923003,39.93772985,1.123915157,0.1214,14.48069448,9.559350121,13.25,111027.6317
Franklin India Mid Cap Fund,Equity Scheme,Mid Cap Fund,Growth,12223.43411,1.02,33.3505,4.06,7.493783404,11.93792397,21.67606834,0.498459547,0.0517,14.48069448,16.44355811,13.25,109405.4147
Franklin India Mid Cap Fund,Equity Scheme,Mid Cap Fund,IDCW,12223.43411,1.02,33.3505,4.06,7.493783404,11.93792397,21.67606834,0.496872096,0.0516,14.48069448,6.955346011,13.25,109376.925
Franklin India Focused Equity Fund,Equity Scheme,Focused Fund,Growth,12255.43395,1.01,26.0679,3.59,24.47930454,37.07293122,59.69390703,0.346064271,0.0381,13.25564873,15.64334097,13.25,109112.8166
Franklin India Focused Equity Fund,Equity Scheme,Focused Fund,IDCW,12255.43395,1.01,26.0679,3.59,24.47930454,37.07293122,59.69390703,0.346064271,0.038,13.25564873,6.915849053,13.25,109086.6328
Quant ELSS Tax Saver Fund,Equity Scheme,Equity Linked Savings Scheme (ELSS),Growth,12079.8007,0.75,27.6799,3.07,25.66063859,39.68332524,65.63651419,0.582594439,0.0623,13.06027511,21.45491044,13.25,107471.7342
Quant ELSS Tax Saver Fund,Equity Scheme,Equity Linked Savings Scheme (ELSS),IDCW,12079.8007,0.75,27.6799,3.07,25.66063859,39.68332524,65.63651419,0.582594439,0.0623,13.06027511,16.68427424,13.25,107457.4223
DSP Flexi Cap Fund,Equity Scheme,Flexi Cap Fund,Growth,11989.4756,0.88,23.0449,3.41,18.2988537,27.97893096,42.43916306,0.487347391,0.0527,12.54736388,16.02032909,13.25,107012.7005
DSP Flexi Cap Fund,Equity Scheme,Flexi Cap Fund,IDCW,11989.4756,0.88,23.0449,3.41,18.2988537,27.97893096,42.43916306,0.487347391,0.0527,12.54736388,2.469829105,13.25,106972.049
SBI Nifty Index Fund,Equity Scheme,Index Fund,IDCW,11879.1194,0.19,21.231,3.27,28.59763157,37.5329875,54.59394743,0.469885433,0.0532,14.87480402,13.43415101,13.25,105753.6702
SBI Nifty Index Fund,Equity Scheme,Index Fund,Growth,11879.1194,0.19,21.231,3.27,28.59763157,37.5329875,54.59394743,0.469885433,0.0532,14.87480402,13.42728571,13.25,105753.6496
UTI Mid Cap Fund,Equity Scheme,Mid Cap Fund,Growth,11734.3873,0.92,31.4738,4.41,7.702458398,12.07115603,21.69843755,0.679428937,0.0718,14.48069448,15.73110575,13.25,105013.4046
UTI Mid Cap Fund,Equity Scheme,Mid Cap Fund,IDCW,11734.3873,0.92,31.4738,4.41,7.702458398,12.07115603,21.69843755,0.679428937,0.0718,14.48069448,13.73727155,13.25,105007.4231
Axis Focused Fund,Equity Scheme,Focused Fund,Growth,11381.8001,0.85,32.3062,4.88,24.46520075,35.22936337,56.96302624,0.239705069,0.0265,13.25564873,13.43686414,13.25,101227.0366
Axis Focused Fund,Equity Scheme,Focused Fund,IDCW,11381.8001,0.85,32.3062,4.88,24.46520075,35.22936337,56.96302624,0.239705069,0.0266,13.25564873,6.142061498,13.25,101205.1535
Kotak Large Cap Fund,Equity Scheme,Large Cap Fund,Growth,10864.164,0.63,23.6499,3.47,20.85665036,29.01013368,45.61975408,0.750864222,0.0848,11.76201976,14.82778247,13.25,96835.94493
Kotak Large Cap Fund,Equity Scheme,Large Cap Fund,IDCW,10864.164,0.63,23.6499,3.47,20.85665036,29.01013368,45.61975408,0.752451673,0.0848,11.76201976,10.25245624,13.25,96822.24276
ICICI Pru Banking & Fin Serv Fund,Equity Scheme,Sectoral Fund - Banks & Financial Services,Growth,10886.2228,1.02,18.7478,2.49,38.82670121,49.8808154,67.73555286,0.812774803,0.0904,13.61429544,16.34660444,13.25,96573.76402
ICICI Pru Banking & Fin Serv Fund,Equity Scheme,Sectoral Fund - Banks & Financial Services,IDCW,10886.2228,1.02,18.7478,2.49,38.82670121,49.8808154,67.73555286,0.812774803,0.0902,13.61429544,8.139706412,13.25,96549.14073
PGIM India Midcap Fund,Equity Scheme,Mid Cap Fund,Growth,10750.7462,0.51,39.3728,5.92,8.690840455,13.77189706,25.3970436,0.527033661,0.0566,14.48069448,17.59691999,12.33333333,96045.48043
PGIM India Midcap Fund,Equity Scheme,Mid Cap Fund,IDCW,10750.7462,0.51,39.3728,5.92,8.690840455,13.77189706,25.3970436,0.527033661,0.0567,14.48069448,16.68542306,12.33333333,96042.74724
Tata Small Cap Fund,Equity Scheme,Small Cap Fund,IDCW,10715.21108,0.41,34.6122,2.83,14.46896819,22.89378402,38.25712206,-0.644505019,-0.0672,15.30194838,0,7.416666667,95455.38995
Tata Small Cap Fund,Equity Scheme,Small Cap Fund,Growth,10715.21108,0.41,34.6122,2.83,14.46896819,22.89378402,38.25712206,-0.644505019,-0.0672,15.30194838,0,7.416666667,95455.38995
SBI Banking & Financial Services Fund,Equity Scheme,Sectoral Fund - Banks & Financial Services,Growth,10724.5506,0.72,20.7008,2.79,33.28578635,48.58836416,68.97758867,1.37155748,0.1471,13.61429544,18.94080942,11.16666667,95156.55865
SBI Banking & Financial Services Fund,Equity Scheme,Sectoral Fund - Banks & Financial Services,IDCW,10724.5506,0.72,20.7008,2.79,33.28578635,48.58836416,68.97758867,1.37155748,0.1471,13.61429544,17.61544049,11.16666667,95152.58254
HDFC Manufacturing Fund,Equity Scheme,Thematic Fund,Growth,10338.0277,0.83,19.9807,3.66,14.62285306,21.60007174,35.37742697,0.882622637,0.0893,13.82159109,0,1.916666667,92196.91084
HDFC Manufacturing Fund,Equity Scheme,Thematic Fund,IDCW,10338.0277,0.83,19.9807,3.66,14.62285306,21.60007174,35.37742697,0.882622637,0.0893,13.82159109,0,1.916666667,92196.91084
Bandhan Value Fund,Equity Scheme,Value Fund,Growth,10145.1656,0.69,23.6665,2.86,23.14858235,32.12110434,46.79832168,0.450836023,0.0504,12.7807808,17.69408373,13.25,90310.4638
Bandhan Value Fund,Equity Scheme,Value Fund,IDCW,10145.1656,0.69,23.6665,2.86,23.14858235,32.12110434,46.79832168,0.450836023,0.0503,12.7807808,12.23092857,13.25,90294.07303
Invesco India Midcap Fund,Equity Scheme,Mid Cap Fund,Growth,10058.3894,0.54,45.0198,4.73,17.34351824,26.73978202,46.92115121,0.998506545,0.1077,14.48069448,20.28948164,13.25,89458.07028
Invesco India Midcap Fund,Equity Scheme,Mid Cap Fund,IDCW,10058.3894,0.54,45.0198,4.73,17.34351824,26.73978202,46.92115121,0.995331643,0.1072,14.48069448,12.32165657,13.25,89434.11268
Tata Digital India Fund,Equity Scheme,Sectoral Fund - Technology,Growth,9896.301307,0.51,31.0906,5.96,40.74607042,52.23109866,72.58190999,-0.971519881,-0.0994,16.85893746,16.49150034,10.33333333,87412.35066
Tata Digital India Fund,Equity Scheme,Sectoral Fund - Technology,IDCW,9896.301307,0.51,31.0906,5.96,40.74607042,52.23109866,72.58190999,-0.971519881,-0.0994,16.85893746,16.49150034,10.33333333,87412.35066
UTI Value Fund,Equity Scheme,Value Fund,Growth,9787.2565,1.19,22.7836,2.89,19.0762866,27.54998707,42.64982429,0.449248573,0.0486,12.7807808,15.29950174,13.25,87186.35652
UTI Value Fund,Equity Scheme,Value Fund,IDCW,9787.2565,1.19,22.7836,2.89,19.0762866,27.54998707,42.64982429,0.449248573,0.0486,12.7807808,12.72392821,13.25,87178.6298
ICICI Pru Energy Opportunities Fund,Equity Scheme,Sectoral Fund - Energy & Power,Growth,9668.391228,0.59,14.7597,2,22.8401918,33.44921222,48.56094555,1.200112795,0.1297,14.77588369,0,1.75,85950.13519
ICICI Pru Energy Opportunities Fund,Equity Scheme,Sectoral Fund - Energy & Power,IDCW,9668.391228,0.59,14.7597,2,22.8401918,33.44921222,48.56094555,1.198525344,0.129,14.77588369,0,1.75,85950.10228
Nippon India Flexi Cap Fund,Equity Scheme,Flexi Cap Fund,IDCW,9298.4498,0.46,26.8741,3.7,15.99878298,22.7351962,35.50337185,0.46353563,0.0502,12.54736388,0,4.666666667,82792.46338
Nippon India Flexi Cap Fund,Equity Scheme,Flexi Cap Fund,Growth,9298.4498,0.46,26.8741,3.7,15.99878298,22.7351962,35.50337185,0.46353563,0.0502,12.54736388,0,4.666666667,82792.46338
Axis Multicap Fund,Equity Scheme,Multi Cap Fund,IDCW,9091.558103,0.71,30.7353,4.04,13.72250228,18.43765323,28.42989438,0.584181889,0.0631,13.36239406,0,4.333333333,81001.18358
Axis Multicap Fund,Equity Scheme,Multi Cap Fund,Growth,9091.558103,0.71,30.7353,4.04,13.72250228,18.43765323,28.42989438,0.582594439,0.0626,13.36239406,0,4.333333333,81001.15326
Nippon India Value Fund,Equity Scheme,Value Fund,Growth,9034.443,1.08,24.6281,2.7,15.59178909,23.58562888,39.67700937,0.496872096,0.0537,12.7807808,17.49135946,13.25,80491.06311
Nippon India Value Fund,Equity Scheme,Value Fund,IDCW,9034.443,1.08,24.6281,2.7,15.59178909,23.58562888,39.67700937,0.496872096,0.0537,12.7807808,9.054871808,13.25,80465.75365
Invesco India Smallcap Fund,Equity Scheme,Small Cap Fund,IDCW,9008.545,0.4,42.2299,4.41,13.09453635,21.04453605,36.56039571,0.642917569,0.069,15.30194838,0,7.5,80091.95318
Invesco India Smallcap Fund,Equity Scheme,Small Cap Fund,Growth,9008.545,0.4,42.2299,4.41,13.09453635,21.04453605,36.56039571,0.642917569,0.069,15.30194838,0,7.5,80091.95318
SBI Dividend Yield Fund,Equity Scheme,Dividend Yield Fund,Growth,8986.6683,0.83,21.1648,3.31,19.92471225,30.00457912,47.66937375,0.679428937,0.0727,12.00374965,0,3.083333333,79839.78123
SBI Dividend Yield Fund,Equity Scheme,Dividend Yield Fund,IDCW,8986.6683,0.83,21.1648,3.31,19.92471225,30.00457912,47.66937375,0.679428937,0.0727,12.00374965,0,3.083333333,79839.78123
Invesco India Large & Mid Cap Fund,Equity Scheme,Large & Mid Cap Fund,Growth,8958.627,0.61,45.9718,5.73,17.42636232,26.82276871,47.13046207,0.773088533,0.0842,13.44884509,17.7747131,13.25,79541.03912
Invesco India Large & Mid Cap Fund,Equity Scheme,Large & Mid Cap Fund,IDCW,8958.627,0.61,45.9718,5.73,17.42636232,26.82276871,47.13046207,0.769913632,0.084,13.44884509,15.75010144,13.25,79534.91506
SBI Energy Opportunities Fund,Equity Scheme,Sectoral Fund - Energy & Power,IDCW,8908.0807,0.8,13.3622,1.75,21.38279574,33.44164136,58.85719917,0.796900295,0.0829,14.77588369,0,2.166666667,79041.96939
SBI Energy Opportunities Fund,Equity Scheme,Sectoral Fund - Energy & Power,Growth,8908.0807,0.8,13.3622,1.75,21.38279574,33.44164136,58.85719917,0.796900295,0.0829,14.77588369,0,2.166666667,79041.96939
HDFC BSE Sensex Index Fund,Equity Scheme,Index Fund,Growth,8900.4065,0.2,22.9734,3.42,34.20143675,45.87735628,65.67464306,0.309552903,0.035,14.87480402,13.31641788,13.33333333,78729.11819
Canara Rob ELSS Tax Saver,Equity Scheme,Equity Linked Savings Scheme (ELSS),Growth,8800.0478,0.58,27.2499,4.06,17.92181515,25.12200672,39.6080269,0.714352854,0.0787,13.06027511,16.53712185,13.25,78325.46339
Canara Rob ELSS Tax Saver,Equity Scheme,Equity Linked Savings Scheme (ELSS),IDCW,8800.0478,0.58,27.2499,4.06,17.92181515,25.12200672,39.6080269,0.717527756,0.0792,13.06027511,10.36881478,13.25,78307.01259
Tata Value Fund(Div Trig Opt A-5%)Pay,Equity Scheme,Value Fund,IDCW,8774.059993,0.81,15.7099,0,23.88980922,35.1163201,57.37076675,0.655617175,0.0706,12.7807808,13.17346509,13.25,77920.57089
Tata Value Fund(Div Trig Opt B-10%)Pay,Equity Scheme,Value Fund,IDCW,8774.059993,0.81,15.7099,0,23.88980922,35.1163201,57.37076675,0.655617175,0.0705,12.7807808,12.33961367,13.25,77918.06804
Tata Value Fund,Equity Scheme,Value Fund,Growth,8774.059993,0.81,15.7099,2.68,23.88980922,35.1163201,57.37076675,0.655617175,0.0705,12.7807808,17.12071701,13.25,77913.65135
Tata Value Fund(Div Trig Opt A-5%),Equity Scheme,Value Fund,IDCW,8774.059993,0.81,15.7099,2.68,23.88980922,35.1163201,57.37076675,0.655617175,0.0706,12.7807808,13.17346509,13.25,77901.81089
Tata Value Fund(Div Trig Opt B-10%),Equity Scheme,Value Fund,IDCW,8774.059993,0.81,15.7099,2.68,23.88980922,35.1163201,57.37076675,0.655617175,0.0705,12.7807808,12.33961367,13.25,77899.30804
UTI Nifty200 Momentum 30 Index Fund,Equity Scheme,Index Fund,Growth,8711.8911,0.44,27.1116,4.08,16.96585716,27.03944038,48.74426288,0.495284645,0.0539,14.87480402,0,5.083333333,77342.83562
Nippon India Focused Fund,Equity Scheme,Focused Fund,Growth,8496.6584,1.15,30.201,3.29,22.47534392,33.06270846,53.26522474,0.555607775,0.0607,13.25564873,15.63512809,13.25,75358.84015
Nippon India Focused Fund,Equity Scheme,Focused Fund,IDCW,8496.6584,1.15,30.201,3.29,22.47534392,33.06270846,53.26522474,0.555607775,0.0607,13.25564873,7.747714255,13.25,75335.1779
ICICI Pru Nifty Next 50 Index Fund,Equity Scheme,Index Fund,Growth,8396.383006,0.31,20.0036,3.14,12.64714103,19.05120334,33.63568453,0.631805413,0.0647,14.87480402,14.45703604,13.25,74866.35568
ICICI Pru Nifty Next 50 Index Fund,Equity Scheme,Index Fund,IDCW,8396.383006,0.31,20.0036,3.14,12.64714103,19.05120334,33.63568453,0.631805413,0.0647,14.87480402,14.45578593,13.25,74866.35193
ICICI Pru Smallcap Fund,Equity Scheme,Small Cap Fund,Growth,8354.825714,0.79,23.4731,2.41,13.88630164,19.10347211,29.66298263,0.414324655,0.0443,15.30194838,17.21644346,13.25,74491.68024
ICICI Pru Smallcap Fund,Equity Scheme,Small Cap Fund,IDCW,8354.825714,0.79,23.4731,2.41,13.88630164,19.10347211,29.66298263,0.415912106,0.0444,15.30194838,12.9724978,13.25,74478.97351
Franklin India Opportunities Fund,Equity Scheme,Thematic Fund,Growth,8271.281929,0.58,23.606,3.01,14.81379329,22.43699093,37.49149205,0.72705246,0.0797,13.82159109,18.06350531,13.25,73660.63523
Franklin India Opportunities Fund,Equity Scheme,Thematic Fund,IDCW,8271.281929,0.58,23.606,3.01,14.81379329,22.43699093,37.49149205,0.725465009,0.0797,13.82159109,8.72624535,13.25,73632.59964
Nippon India Pharma Fund,Equity Scheme,Sectoral Fund - Pharma & Health Care,Growth,8306.3497,0.93,34.2815,5.14,27.63908914,39.11865638,58.38372896,0.501634449,0.0518,13.16350135,15.11937404,13.25,73473.95953
Nippon India Pharma Fund,Equity Scheme,Sectoral Fund - Pharma & Health Care,IDCW,8306.3497,0.93,34.2815,5.14,27.63908914,39.11865638,58.38372896,0.501634449,0.0518,13.16350135,7.916965302,13.25,73452.3523
Tata Large & Mid Cap Fund,Equity Scheme,Large & Mid Cap Fund,Growth,8123.318419,0.72,22.7121,3.01,19.92709475,28.16593999,47.12133344,0.030161565,0.0033,13.44884509,14.44738784,13.25,72151.38401
Tata Large & Mid Cap Fund,Equity Scheme,Large & Mid Cap Fund,IDCW,8123.318419,0.72,22.7121,3.01,19.92709475,28.16593999,47.12133344,0.030161565,0.0032,13.44884509,13.47342056,13.25,72148.4608
ICICI Pru Infrastructure Fund,Equity Scheme,Sectoral Fund - Infrastructure,Growth,8076.552794,1.15,25.8015,2.67,21.76753056,29.98864532,43.66593225,0.579419537,0.0602,14.98233513,19.34824192,13.25,71716.02538
ICICI Pru Infrastructure Fund,Equity Scheme,Sectoral Fund - Infrastructure,IDCW,8076.552794,1.15,25.8015,2.67,21.76753056,29.98864532,43.66593225,0.581006988,0.0604,14.98233513,13.85936491,13.25,71699.58516
Aditya Birla SL Focused Fund,Equity Scheme,Focused Fund,Growth,7971.3386,0.88,27.3593,3.61,17.67404034,26.62035709,45.7795633,0.738164616,0.083,13.25564873,14.64687394,13.25,70800.67187
Aditya Birla SL Focused Fund,Equity Scheme,Focused Fund,IDCW,7971.3386,0.88,27.3593,3.61,17.67404034,26.62035709,45.7795633,0.738164616,0.083,13.25564873,9.412520572,13.25,70784.96881
Nippon India Banking & Financial Services Fund,Equity Scheme,Sectoral Fund - Banks & Financial Services,Growth,7869.071,0.96,21.7784,2.58,37.07089305,47.41649292,62.78680915,1.04930497,0.1177,13.61429544,16.34388349,13.25,69475.27931
Nippon India Banking & Financial Services Fund,Equity Scheme,Sectoral Fund - Banks & Financial Services,IDCW,7869.071,0.96,21.7784,2.58,37.07089305,47.41649292,62.78680915,1.04930497,0.1177,13.61429544,8.802505182,13.25,69452.65517
Franklin India Large Cap Fund,Equity Scheme,Large Cap Fund,Growth,7703.549676,1.14,29.0671,3.9,21.75783198,32.19514909,54.53614206,0.555607775,0.0613,11.76201976,12.55779853,13.25,68231.34063
Franklin India Large Cap Fund,Equity Scheme,Large Cap Fund,IDCW,7703.549676,1.14,29.0671,3.9,21.75783198,32.19514909,54.53614206,0.555607775,0.0612,11.76201976,2.979130523,13.25,68202.60333
HDFC Defence Fund,Equity Scheme,Thematic Fund,Growth,7793.8759,0.82,53.7246,8.64,45.43931858,62.64597695,83.43655433,1.627137056,0.1914,13.82159109,0,2.833333333,68086.2637
HDFC Defence Fund,Equity Scheme,Thematic Fund,IDCW,7793.8759,0.82,53.7246,8.64,45.43931858,62.64597695,83.43655433,1.627137056,0.1914,13.82159109,0,2.833333333,68086.2637
ICICI Pru Innovation Fund,Equity Scheme,Thematic Fund,IDCW,7486.655271,0.74,23.4594,4.05,12.46050427,18.35301413,31.8751527,0.709590502,0.0773,13.82159109,0,3,66582.15671
ICICI Pru Innovation Fund,Equity Scheme,Thematic Fund,Growth,7486.655271,0.74,23.4594,4.05,12.46050427,18.35301413,31.8751527,0.704828149,0.0769,13.82159109,0,3,66582.08007
